id,Sex,W6,W12,W18,W24,Age,target
UT07313,1,44.9,48.9,49.1,45.2,688,188
UT07314,0,28.5,37.1,39.3,0,982,482
UT07315,0,35.7,44.1,50,47.4,977,477
UT07316,0,36,40.7,44,46.8,717,217
UT07317,0,39.4,54.3,57.9,55.2,1081,581
UT07339,1,43.9,49.3,50.8,38.9,889,389
UT07340,1,38.2,44,43.6,44.1,1041,541
UT07341,1,44.1,53.2,54.6,40.5,828,328
UT07345,1,53,45.6,44,0,1021,521
UT07346,1,50,55.7,54.2,0,731,231
UT07347,1,50.1,52.1,55.7,46.5,348,-152
UT07359,1,45.3,45.6,44,0,688,188
UT07360,1,36.6,45.6,44,0,773,273
UT07361,1,42.5,45.6,44,0,301,-199
UT07386,1,42.3,37.5,38,0,301,-199
UT07387,1,46.8,34.7,40.7,37.2,301,-199
UT07388,1,41.1,31.1,33.4,35.4,664,164
UT07389,1,46.7,52.5,55,47.6,830,330
UT07390,1,52.3,59.7,44,0,816,316
UT07391,1,37.2,42.6,37.7,39,820,320
UT07399,0,37.5,47.1,54.1,49.6,516,16
UT07400,0,43.7,51,50.1,48.2,766,266
UT07401,0,31.1,36.7,44.7,43.5,1052,552
UT07402,0,34.2,42.6,47.2,45.2,853,353
UT07412,0,30.5,42.1,40.8,41.1,846,346
UT07413,0,38.2,49.6,48.1,45.8,1045,545
UT07414,0,34.4,45.6,44,0,1187,687
UT07415,0,30.9,37.1,37.2,39.6,1074,574
UT07416,1,45.5,41.1,47.5,47.8,275,-225
UT07417,1,32.4,42.9,46.4,38.3,998,498
UT07418,1,43.9,47.6,50.6,50.7,812,312
UT07439,0,35.1,37.6,44.7,42.8,824,324
UT07440,0,34.3,42,46.5,44.6,968,468
UT07441,0,29.2,40.5,48.2,45.9,805,305
UT07442,0,26.6,35.3,38.9,40.7,945,445
UT07447,1,45.1,47.8,35.1,0,782,282
UT07448,1,40.2,48.6,49.8,0,1082,582
UT07449,1,40.2,46.6,49.8,44.9,661,161
UT07454,1,42.4,47.3,49.1,51.1,584,84
UT07455,1,45.8,47.2,44,0,785,285
UT07456,1,39.2,47.3,48.8,40.7,829,329
UT07477,1,44.8,52.8,39.3,34.7,497,-3
UT07478,1,41.6,44.2,32.2,36.7,876,376
UT07479,1,44.5,48.9,34.7,36.2,916,416
UT07501,0,35,42.6,42.4,41.9,738,238
UT07502,0,24.9,29.8,32.9,0,905,405
UT07503,0,29.2,38,54.9,56.3,913,413
UT07504,0,29.6,36.5,39.9,34.6,696,196
UT07508,1,32.7,37.9,41.5,36.8,1128,628
UT07509,1,39.2,45.6,44,0,953,453
UT07510,1,39.6,42.6,44,0,847,347
UT07521,0,38.1,44.1,48.1,0,316,-184
UT07522,0,38.3,49.6,55.8,56.7,499,-1
UT07523,0,25.9,32.1,34.3,34,695,195
UT07524,0,23.6,28.2,29.4,28.6,929,429
UT07535,0,39.3,53.8,55.5,42.5,1238,738
UT07536,0,40,50.4,54.1,56,1230,730
UT07537,0,42,52.6,61.2,57.5,859,359
UT07538,0,36.6,49.3,53.6,53.4,919,419
UT07542,0,25.7,35.3,46.4,41.5,986,486
UT07543,0,31.3,47.5,59.7,63.5,750,250
UT07544,0,33,49.1,64.2,62.1,1151,651
UT07545,0,30.9,35.7,39.8,34.7,862,362
UT07560,1,44.6,45.6,44,0,840,340
UT07561,1,45.4,40.5,38.1,39.8,820,320
UT07562,1,46.5,49.9,49.9,0,223,-277
UT07563,1,38.6,44,44.7,40.2,818,318
UT07564,1,46.4,51.7,44,0,700,200
UT07565,1,44.2,50.5,53.7,0,870,370
UT07573,1,43.6,45.5,44.3,38.9,513,13
UT07574,1,46.3,45.6,44,0,580,80
UT07575,1,44.7,38.6,38,35.7,874,374
JL11804,0,30,37,41,0,343,-157
JL11805,0,35,42,48,44,1044,544
JL11806,0,32,35,34,35,638,138
JL11807,0,36,34,44,50,939,439
JL11841,0,27,31,43,0,1099,599
JL11842,0,32,35,37,43,1156,656
JL11843,0,38,43,46,33,727,227
JL11844,0,32,31,37,36,1120,620
JL11875,1,49,30,44,0,734,234
JL11876,1,42,46,43,36,904,404
JL11877,1,40,51,46,40,373,-127
JL11943,1,30,44,45,0,840,340
JL11944,1,31,39,42,40,917,417
JL11945,1,29,38,41,41,601,101
JL11946,1,37,38,40,40,1237,737
JL11947,1,40,47,46,0,1164,664
JL11948,1,41,46,44,0,762,262
JL11949,1,47,45.6,44,0,629,129
JL11950,1,40,46,50,48,483,-17
JL11951,1,45,46,49,47,348,-152
JL11966,0,34,42,47,0,318,-182
JL11967,0,37,44,43,46,318,-182
JL11968,0,31,37,37,34,649,149
JL11969,0,29,31,33,38,1005,505
JL12011,1,35,42,41,38,992,492
JL12012,1,50,55,59,63,920,420
JL12013,1,43,45,48,40,873,373
JL12018,0,22,23,28,32,935,435
JL12019,0,24,29,38,32,1061,561
JL12020,0,40,48,50,50,924,424
JL12021,0,27,31,36,39,854,354
JL12022,1,39,40,39,42,981,481
JL12023,1,39,50,49,35,1188,688
JL12024,1,45,45.6,44,0,918,418
JL12031,0,28,31,44,0,942,442
JL12032,0,26,32,35,32,239,-261
JL12033,0,30,37,42,49,541,41
JL12034,0,23,25,29,31,988,488
JL12039,0,42,52,55,45,1210,710
JL12040,0,35,44,47,48,911,411
JL12041,0,43,55,56,62,911,411
JL12042,0,36,55,44,0,1317,817
JL12047,0,25,31,34,0,917,417
JL12048,0,31,45,44,0,517,17
JL12049,0,30,44,49,45,695,195
JL12050,0,35,42,48,50,492,-8
JL12051,0,30,38,43,46,1002,502
JL12052,0,26,32,42,45,1152,652
JL12053,0,34,42,54,62,952,452
JL12064,1,46,53,53,49,295,-205
JL12065,1,33,48,40,35,399,-101
JL12066,1,42,45,45,45,820,320
JL12067,1,30,37,43,43,885,385
JL12068,1,36,43,44,0,945,445
JL12069,1,46,53,44,0,1042,542
JL12074,1,34,40,42,40,520,20
JL12075,1,32,39,41,38,177,-323
JL12092,0,23,26,27,29,1094,594
JL12093,0,26,31,35,40,399,-101
JL12094,0,28,33,36,40,1173,673
JL12095,0,37,42,44,43,838,338
JL12113,1,42,51,52,53,928,428
JL12114,1,40,50,51,39,838,338
JL12115,1,37,33,44,0,932,432
JL12129,1,47,45.6,44,0,392,-108
JL12130,1,43,48,50,47,399,-101
JL12131,1,33,40,41,40,289,-211
JL12149,0,21,25,29,0,1032,532
JL12150,0,33,38,41,40,924,424
JL12151,0,38,46,53,52,719,219
JL12152,0,31,43,39,0,900,400
JL12157,0,25,29,36,35,873,373
JL12158,0,26,31,35,37,719,219
JL12159,0,22,25,24,25,776,276
JL12160,0,20,23,26,29,811,311
JL12170,0,31,42,46,39,1056,556
JL12171,0,31,39,40,42,1042,542
JL12172,0,36,50,56,53,758,258
JL12173,0,29,29,36,0,953,453
JL12185,0,22,29,31,32,785,285
JL12186,0,28,36,41,44,680,180
JL12187,0,27,44,46,49,893,393
JL12188,0,34,41,42,49,978,478
JL12210,1,36,46,45,0,1060,560
JL12211,1,38,44,45,43,950,450
JL12212,1,32,40,40,36,649,149
JL12213,1,32,42,41,0,866,366
JL12214,1,46,45.6,44,0,908,408
JL12215,1,50,57,41,0,732,232
JL12241,0,24,33,42,39,349,-151
JL12242,0,27,34,39,39,698,198
JL12243,0,26,28,33,31,960,460
JL12244,0,23,28,36,33,1289,789
JL12245,0,28,33,37,0,1014,514
JL12246,0,29,48,60,0,1014,514
JL12247,0,22,23,30,0,639,139
JL12248,0,27,37,44,41,631,131
JL12267,1,40,43,44,0,569,69
JL12268,1,37,45,46,47,1022,522
JL12269,1,38,48,49,41,374,-126
JL12270,1,37,44,46,43,1001,501
JL12271,1,33,40,44,0,751,251
JL12272,1,39,51,53,0,847,347
JL12281,0,22,24,28,0,520,20
JL12282,0,22,23,44,0,686,186
JL12283,0,24,26,30,0,737,237
JL12284,0,38,53,51,51,492,-8
JL12285,0,23,30,34,38,737,237
JL12286,0,45,46,48,46,1070,570
JL12287,0,27,32,34,37,1282,782
JL12288,0,33,45,44,38,1089,589
JL12289,1,41,45.6,44,0,1056,556
JL12291,1,40,46,51,53,764,264
JL12295,1,48,54,60,58,346,-154
JL12296,1,35,45,47,40,981,481
JL12297,1,45,56,53,0,772,272
JL12302,0,24,31,39,40,889,389
JL12303,0,20,21,25,28,618,118
JL12304,0,29,41,50,51,875,375
JL12305,0,25,34,41,52,946,446
JL12306,1,39,45,45,44,893,393
JL12307,1,36,41,39,34,997,497
JL12308,1,34,44,46,36,1028,528
JL12309,1,50,58,62,59,882,382
JL12310,1,44,49,51,42,882,382
JL12311,1,43,49,50,0,1161,661
JL12348,0,34,47,49,40,869,369
JL12349,0,26,32,36,41,680,180
JL12350,0,22,23,23,22,1072,572
JL12351,0,31,38,42,0,868,368
JL12352,1,41,49,50,43,1180,680
JL12353,1,38,48,49,0,729,229
JL12354,1,33,42,42,0,1154,654
JL12370,1,34,37,36,0,660,160
JL12371,1,43,43,43,46,624,124
JL12372,1,44,51,54,0,610,110
JL12373,1,43,57,54,0,996,496
JL12374,1,36,45,42,43,596,96
JL12375,1,29,32,32,34,624,124
JL12385,1,44,51,44,0,973,473
JL12386,1,38,45,45,44,1183,683
JL12387,1,35,44,47,44,540,40
JL12410,1,47,54,55,0,996,496
JL12411,1,40,44,45,47,1148,648
JL12412,1,50,57,59,0,597,97
JL12440,1,40,45,47,0,918,418
JL12441,1,39,45,45,0,666,166
JL12442,1,46,45.6,44,0,727,227
JL12458,0,22,28,32,31,697,197
JL12459,0,22,26,28,29,258,-242
JL12460,0,24,30,37,38,841,341
JL12461,0,24,28,31,32,787,287
JL12466,1,37,44,43,0,1193,693
JL12467,1,38,44,44,0,1054,554
JL12468,1,36,47,47,45,693,193
JL12469,1,37,44,45,47,667,167
JL12470,1,39,46,44,41,861,361
JL12471,1,41,45,45,48,930,430
JL12497,0,36,49,55,60,930,430
JL12498,0,33,32,39,37,1196,696
JL12499,0,45,52,60,52,1005,505
JL12500,0,36,41,47,48,1178,678
JL12537,1,44,45.6,44,0,775,275
JL12538,1,40,44,27,0,851,351
JL12539,1,46,51,54,0,364,-136
JL12546,0,32,43,46,41,559,59
JL12547,0,28,32,40,40,656,156
JL12548,0,30,43,46,41,966,466
JL12549,0,28,45,54,48,1043,543
JL12557,0,28,32,38,42,932,432
JL12558,0,25,27,38,39,827,327
JL12559,0,36,52,56,55,1097,597
JL12560,0,22,25,31,31,1086,586
JL12577,1,44,52,44,0,830,330
JL12578,1,52,60,61,65,1007,507
JL12579,1,41,48,44,0,405,-95
JL12622,1,33,39,43,43,943,443
JL12623,1,35,39,39,0,706,206
JL12624,1,40,41,41,42,949,449
JL12652,0,24,27,32,36,607,107
JL12653,0,21,27,27,30,817,317
JL12654,0,24,26,29,29,890,390
JL12655,0,25,27,34,46,876,376
JL12696,1,35,48,44,0,770,270
JL12697,1,48,55,58,59,1041,541
JL12698,1,46,55,51,53,534,34
U152885,1,31,45.6,44,0,1085,585
U152892,1,35,45.6,44,0,925,425
U152899,1,40,45.6,44,0,350,-150
U153403,0,29,46,49,42,350,-150
U153410,0,33,48,53,55,350,-150
U153417,0,35,54,63,66,231,-269
U153424,0,24,33,36,34,231,-269
U153522,1,30,44,48,49,231,-269
U153529,1,40,52,53,0,258,-242
U153536,1,45,55,51,43,258,-242
U153844,1,42,45.6,44,0,1033,533
U153851,1,43,51,53,0,807,307
U153858,1,37,45.6,44,0,950,450
U153921,1,38,45,44,0,97,-403
U153928,1,37,46,44,0,97,-403
U153935,1,37,44,46,45,1223,723
U153942,0,31,45,49,45,712,212
U153949,0,27,45,50,47,818,318
U153956,0,33,49,54,37,733,233
U153963,0,25,31,33,35,195,-305
U153998,1,28,44,44,0,195,-305
U154005,1,29,45,44,0,349,-151
U154012,1,41,51,44,0,666,166
U154061,1,38,47,47,0,265,-235
U154068,1,49,51,40,0,494,-6
U154075,1,43,52,50,0,533,33
U154334,1,41,53,44,0,1043,543
U154341,1,40,49,49,0,926,426
U154348,1,34,43,45,0,1093,593
U154355,1,38,45.6,44,0,857,357
U154362,1,37,45.6,44,0,994,494
U154369,1,30,45.6,44,0,195,-305
U154460,1,41,53,58,55,234,-266
U154467,1,36,45,45,42,234,-266
U154474,1,35,43,44,0,723,223
U154481,0,40,54,53,55,635,135
U154488,0,37,53,54,53,728,228
U154495,0,30,41,42,49,374,-126
U154502,0,34,54,56,51,664,164
U154719,1,33,48,48,37,652,152
U154726,1,42,45.6,44,0,234,-266
U154733,1,31,48,48,45,952,452
U154768,0,27,34,36,28,853,353
U154775,0,32,49,53,0,599,99
U154782,0,28,37,40,31,889,389
U154789,0,30,39,42,0,840,340
U154824,0,39,49,50,51,907,407
U154831,0,25,31,32,31,924,424
U154838,0,31,48,49,38,1027,527
U154845,0,25,44,45,46,202,-298
U154852,0,27,52,54,39,830,330
U154859,0,29,44,48,49,909,409
U154866,0,34,52,46,42,723,223
U154873,0,31,42,41,39,1016,516
U155139,1,32,49,44,0,662,162
U155146,1,36,56,44,0,1021,521
U155153,1,37,49,50,50,792,292
U155160,1,20,22,23,18,877,377
U155167,1,37,47,44,0,959,459
U155174,1,35,49,50,48,908,408
U155181,1,37,44,46,45,1039,539
U155188,1,40,46,46,49,1079,579
U155195,1,38,48,53,55,1061,561
U155293,1,37,46,47,0,450,-50
U155300,1,39,51,41,0,482,-18
U155307,1,32,45,48,44,899,399
U155363,0,30,49,53,48,1215,715
U155370,0,27,38,41,45,367,-133
U155377,0,36,50,54,0,821,321
U155384,0,34,48,49,0,736,236
U155559,0,30,39,44,46,837,337
U155566,0,39,55,58,47,870,370
U155573,0,32,44,41,42,685,185
U155580,0,27,38,38,43,609,109
U155664,1,38,50,35,0,916,416
U155671,1,31,40,38,35,872,372
U155678,1,37,46,46,38,1124,624
U155685,1,44,49,44,0,1077,577
U155692,1,42,45.6,44,0,917,417
U155699,1,41,48,38,0,1291,791
U155776,1,39,46,50,45,748,248
U155783,1,49,57,44,0,895,395
U155790,1,38,44,45,46,967,467
U156007,0,34,49,49,43,628,128
U156014,0,33,52,63,47,927,427
U156021,0,27,38,41,41,778,278
U156028,0,25,32,36,35,542,42
U156056,0,35,46,50,39,264,-236
U156063,0,25,35,39,0,641,141
U156070,0,38,50,58,62,919,419
U156077,0,33,41,45,44,510,10
U156154,1,42,45,46,48,995,495
U156161,1,48,49,45,34,974,474
U156168,1,36,43,44,35,1060,560
U156273,1,31,42,43,39,762,262
U156280,1,33,49,52,0,743,243
U156287,1,40,48,37,0,670,170
U156413,0,30,34,36,35,1173,673
U156420,0,39,50,50,43,1213,713
U156427,0,26,39,40,0,784,284
U156434,0,32,47,48,40,899,399
U156441,1,41,51,51,45,774,274
U156448,1,33,42,43,41,908,408
U156455,1,43,52,53,0,675,175
U156462,0,27,29,31,27,617,117
U156469,0,34,41,41,0,1047,547
U156476,0,40,52,44,0,1135,635
U156483,0,36,55,56,26,731,231
U156560,0,28,40,40,48,801,301
U156567,0,25,40,38,40,788,288
U156574,0,35,59,58,68,1111,611
U156581,0,35,47,47,49,607,107
U156588,1,36,44,46,48,867,367
U156595,1,44,51,52,42,655,155
U156602,1,35,46,47,53,473,-27
U156609,1,43,49,44,0,913,413
U156616,1,44,49,50,46,900,400
U156623,1,49,60,44,0,791,291
U156658,1,33,45.6,44,0,877,377
U156665,1,34,45.6,44,0,1053,553
U156672,1,36,45.6,44,0,969,469
U156770,0,30,36,38,39,768,268
U156777,0,28,33,43,45,973,473
U156784,0,29,31,39,36,461,-39
U156791,0,33,47,50,0,1231,731
U156945,1,43,49,40,0,516,16
U156952,1,42,49,54,45,749,249
U156959,1,42,45,47,40,899,399
U156966,0,26,31,31,0,983,483
U156973,0,31,38,42,37,620,120
U156980,0,31,43,48,0,652,152
U156987,0,39,49,54,40,740,240
U157057,0,39,51,56,47,740,240
U157064,0,39,58,61,60,686,186
U157071,0,35,50,46,42,858,358
U157078,0,26,32,38,34,687,187
U157176,0,33,44,51,0,965,465
U157183,0,35,41,25,0,893,393
U157190,0,25,29,34,30,904,404
U157197,0,42,53,57,0,991,491
U157477,1,32,45.6,44,0,911,411
U157484,1,41,45.6,44,0,665,165
U157491,1,53,45.6,44,0,601,101
U157610,0,41,53,55,42,930,430
U157617,0,27,33,35,35,721,221
U157624,0,38,48,49,0,802,302
U157631,0,33,43,44,45,820,320
U157638,0,26,39,40,38,675,175
U157645,0,37,49,50,0,1048,548
U157652,0,32,47,48,46,892,392
U157659,0,34,51,52,45,697,197
U157666,0,46,57,57,38,1130,630
U157673,0,35,46,46,45,934,434
U157680,0,31,43,41,43,1095,595
U157687,0,33,43,44,44,1082,582
U157743,0,30,38,40,44,843,343
U157750,0,35,42,44,43,835,335
U157757,0,36,48,45,62,839,339
U157764,0,33,41,42,41,992,492
U158009,1,38,50,52,34,1028,528
U158016,1,39,43,32,29,902,402
U158023,1,42,48,44,0,1049,549
U158170,1,34,40,43,36,763,263
U158177,1,47,56,44,0,474,-26
U158184,1,40,47,34,0,828,328
U158233,1,35,46,51,49,476,-24
U158240,1,35,51,53,36,601,101
U158247,1,36,51,48,47,1055,555
U158254,0,34,49,50,32,1012,512
U158261,0,45,57,60,55,1187,687
U158268,0,30,40,40,45,887,387
U158275,0,31,48,54,0,906,406
U158310,1,35,46,47,42,558,58
U158317,1,40,48,48,0,777,277
U158324,1,32,40,42,38,905,405
U158373,0,30,42,45,43,629,129
U158380,0,33,45,47,45,803,303
U158387,0,28,37,36,38,783,283
U158394,0,24,33,42,44,834,334
U158401,1,42,50,52,48,766,266
U158408,1,43,43,41,0,936,436
U158415,1,29,33,36,33,893,393
U158478,1,37,47,50,50,623,123
U158485,1,50,57,53,0,840,340
U158492,1,40,48,51,52,938,438
U158604,1,48,53,55,0,599,99
U158611,1,47,52,50,0,1020,520
U158618,1,50,55,38,0,585,85
UT07579,1,51,45.6,44,0,659,159
UT07580,1,41,49,50,26,584,84
UT07581,1,43,47,48,0,268,-232
UT07589,1,41,45.6,44,0,951,451
UT07590,1,49,54,50,0,860,360
UT07591,1,38,37,36,0,304,-196
UT07592,1,49,52,51,0,638,138
UT07593,1,41,46,49,30,864,364
UT07594,1,43,46,48,0,605,105
UT07595,0,31,45,46,30,1000,500
UT07596,0,31,42,44,0,852,352
UT07597,0,35,46,50,54,1015,515
UT07598,0,31,45,58,0,919,419
UT07610,1,44,50,44,0,1078,578
UT07611,1,34,37,42,38,815,315
UT07612,1,37,45.6,44,0,462,-38
UT07620,0,32,37,37,33,1147,647
UT07621,0,27,35,35,26,352,-148
UT07622,0,38,50,52,0,1000,500
UT07623,0,44,49,60,0,1024,524
UT07624,1,43,45.6,44,0,796,296
UT07625,1,46,51,55,0,874,374
UT07626,1,45,51,49,0,307,-193
UT07631,1,47,50,51,38,837,337
UT07632,1,37,43,43,35,626,126
UT07633,1,48,50,51,43,1111,611
UT07634,0,28,41,43,35,1111,611
UT07635,0,28,37,39,29,1025,525
UT07636,0,22,34,35,0,966,466
UT07637,0,25,34,40,39,1009,509
UT07665,1,43,47,47,0,548,48
UT07666,1,38,45.6,44,0,1044,544
UT07667,1,37,42,43,0,671,171
UT07668,0,31,44,48,34,276,-224
UT07669,0,25,37,36,0,563,63
UT07670,0,31,45,47,0,1020,520
UT07671,0,30,36,41,31,595,95
UT07672,1,35,43,44,36,738,238
UT07673,1,45,55,50,26,968,468
UT07674,1,37,39,44,0,994,494
UT07696,0,30,48,51,0,1024,524
UT07697,0,40,58,63,0,546,46
UT07698,0,28,41,43,0,644,144
UT07699,0,32,49,47,33,786,286
UT07700,1,46,45.6,44,0,732,232
UT07701,1,31,38,41,0,1040,540
UT07702,1,32,39,43,0,326,-174
UT07725,1,32,36,43,0,830,330
UT07726,1,45,50,44,0,730,230
UT07727,1,38,43,46,0,578,78
UT07770,1,37,46,47,33,534,34
UT07771,1,42,48,44,0,683,183
UT07772,1,35,38,42,35,1118,618
UT07773,1,52,64,44,0,539,39
UT07774,1,39,42,43,0,1056,556
UT07775,1,46,45.6,44,0,500,0
UT07787,1,37,48,49,26,847,347
UT07788,1,42,47,36,0,351,-149
UT07789,1,44,49,49,0,905,405
UT07793,1,45,45.6,44,0,576,76
UT07794,1,44,47,46,34,762,262
UT07795,1,53,65,44,0,241,-259
UT07806,0,36,38,41,45,976,476
UT07807,0,31,55,46,44,437,-63
UT07808,0,25,27,34,35,891,391
UT07809,0,30,42,44,39,1141,641
UT07810,1,35,40,45,46,1110,610
UT07811,1,42,48,50,0,1058,558
UT07812,1,42,49,48,41,1220,720
UT07862,0,40,50,55,49,877,377
UT07863,0,34,51,60,34,1176,676
UT07864,0,41,43,57,0,1158,658
UT07865,0,35,47,54,0,911,411
UT07866,1,42,47,49,0,695,195
UT07867,1,39,49,50,35,865,365
UT07868,1,34,43,44,0,815,315
UT07897,0,43,58,44,0,916,416
UT07898,0,30,43,47,27,451,-49
UT07899,0,21,25,31,31,426,-74
UT07900,0,27,41,43,42,862,362
UT07911,0,30,43,53,0,929,429
UT07912,0,34,46,54,35,953,453
UT07913,0,28,42,47,0,750,250
UT07914,0,33,47,56,43,1014,514
UT07922,1,45,51,51,29,661,161
UT07923,1,47,45.6,44,0,905,405
UT07924,1,42,47,47,22,884,384
UT07928,1,42,48,44,0,300,-200
UT07929,1,39,44,44,0,888,388
UT07930,1,50,45.6,44,0,394,-106
UT08019,0,43,51,57,40,786,286
UT08020,0,30,42,43,30,237,-263
UT08021,0,28,32,34,34,873,373
UT08022,0,35,48,54,64,869,369
UT08033,1,34,45,45,21,865,365
UT08034,1,47,58,44,0,950,450
UT08035,1,49,52,54,37,842,342
UT08044,1,37,47,48,45,387,-113
UT08045,1,34,40,39,35,876,376
UT08046,1,44,53,44,0,1106,606
UT08047,0,40,62,73,53,923,423
UT08048,0,25,28,30,0,419,-81
UT08049,0,27,34,39,0,1003,503
UT08050,0,28,33,36,0,834,334
UT08061,1,43,52,44,0,837,337
UT08062,1,45,50,52,0,754,254
UT08063,1,34,46,48,39,412,-88
UT08091,1,39,49,44,0,796,296
UT08092,1,44,51,44,0,903,403
UT08093,1,41,50,44,0,457,-43
UT08094,1,37,45,45,20,457,-43
UT08095,1,46,55,48,0,457,-43
UT08096,1,38,44,44,0,864,364
UT08117,0,41,49,54,44,607,107
UT08118,0,30,41,53,0,498,-2
UT08119,0,29,41,46,0,874,374
UT08120,0,36,51,59,56,664,164
UT08121,0,28,41,50,0,810,310
UT08122,0,34,39,41,29,920,420
UT08123,0,39,61,44,0,751,251
UT08124,0,29,33,36,33,848,348
UT08128,1,38,44,45,0,544,44
UT08129,1,48,54,44,0,1034,534
UT08130,1,42,47,50,46,809,309
UT08182,1,44,44,44,0,519,19
UT08183,1,45,53,52,0,912,412
UT08184,1,40,45,48,42,487,-13
UT08189,0,37,48,60,48,720,220
UT08190,0,25,31,41,0,1086,586
UT08191,0,36,49,53,0,882,382
UT08192,0,43,51,65,47,742,242
UT08193,1,37,44,44,26,745,245
UT08194,1,38,50,40,22,893,393
UT08195,1,36,45,47,38,839,339
UT08236,0,38,49,54,0,879,379
UT08237,0,32,40,46,32,876,376
UT08238,0,26,40,42,33,786,286
UT08239,0,30,51,54,49,966,466
UT08256,0,26,32,22,0,875,375
UT08257,0,26,34,42,36,920,420
UT08258,0,30,32,42,31,602,102
UT08259,0,33,35,40,0,935,435
UT08277,1,34,38,39,32,981,481
UT08278,1,41,46,48,0,665,165
UT08279,1,40,43,42,0,869,369
UT08291,1,44,47,51,0,806,306
UT08292,1,45,49,52,0,674,174
UT08293,1,41,46,44,0,668,168
UT08294,1,46,45.6,44,0,814,314
UT08295,1,50,45.6,44,0,529,29
UT08296,1,45,54,58,0,327,-173
UT08311,0,26,34,37,0,327,-173
UT08312,0,29,31,35,0,775,275
UT08313,0,31,36,46,40,773,273
UT08314,0,24,28,31,28,724,224
UT08318,0,40,55,63,51,828,328
UT08319,0,33,46,65,60,992,492
UT08320,0,30,36,43,39,1062,562
UT08321,0,31,39,53,0,980,480
UT08322,0,23,27,31,0,1227,727
UT08323,0,23,26,32,0,664,164
UT08324,0,34,43,48,0,592,92
UT08325,0,25,33,40,0,592,92
UT08356,0,27,35,37,36,592,92
UT08357,0,29,36,40,39,592,92
UT08358,0,24,34,39,32,1121,621
UT08359,0,24,32,37,34,1052,552
UT08363,1,40,46,47,34,1123,623
UT08364,1,43,49,44,0,857,357
UT08365,1,45,55,44,0,849,349
UT08389,0,25,41,47,46,373,-127
UT08390,0,26,33,46,38,510,10
UT08391,0,25,35,43,0,889,389
UT08392,0,31,31,35,36,1095,595
UT08393,1,37,46,45,43,751,251
UT08394,1,42,48,49,0,1040,540
UT08395,1,41,48,50,0,1019,519
UT08410,0,37,52,57,41,730,230
UT08411,0,29,33,38,44,796,296
UT08412,0,37,48,54,46,1014,514
UT08413,0,23,28,32,29,1018,518
UT08424,1,49,54,52,0,1092,592
UT08425,1,45,47,44,0,824,324
UT08426,1,45,51,51,45,771,271
UT08434,0,48,56,60,65,395,-105
UT08435,0,47,63,69,59,941,441
UT08436,0,30,44,42,36,949,449
UT08437,0,44,55,65,51,1034,534
UT08462,1,43,46,44,0,938,438
UT08463,1,44,52,44,0,845,345
UT08464,1,46,50,44,0,810,310
JL01029,0,23,33,36,36,747,247
JL01030,0,25,30,33,39,624,124
JL01031,0,25,31,31,28,963,463
JL01032,0,28,40,41,45,1005,505
JL01045,0,39,50,49,0,886,386
JL01046,0,26,34,30,29,952,452
JL01047,0,38,44,52,0,700,200
JL01048,0,43,52,45,33,895,395
JL01056,1,48,53,52,56,719,219
JL01057,1,41,45,43,0,749,249
JL01058,1,46,52,35,33,886,386
JL01059,1,42,45.6,44,0,552,52
JL01060,1,50,45.6,44,0,823,323
JL01061,1,44,48,50,43,242,-258
JL01101,0,30,37,35,39,322,-178
JL01102,0,22,24,31,0,1111,611
JL01103,0,41,56,40,64,1214,714
JL01104,0,31,43,29,42,557,57
JL01112,1,49,45,44,0,858,358
JL01113,1,56,46,44,44,890,390
JL01114,1,45,45.6,44,0,538,38
JL01115,1,36,40,44,0,789,289
JL01116,1,38,51,44,0,287,-213
JL01117,1,42,56,44,0,561,61
JL01118,1,40,55,56,33,724,224
JL01119,1,44,63,51,0,441,-59
JL01120,1,47,53,52,41,937,437
JL01124,1,44,48,44,39,643,143
JL01125,1,38,46,44,46,774,274
JL01126,1,33,42,44,0,844,344
JL01134,0,26,35,38,43,985,485
JL01135,0,23,34,36,39,693,193
JL01136,0,25,41,47,46,1043,543
JL01137,0,31,40,43,35,1005,505
JL01142,0,40,52,49,45,903,403
JL01143,0,43,52,60,0,767,267
JL01144,0,27,37,44,48,781,281
JL01145,0,31,39,45,48,679,179
JL01146,1,39,46,47,50,872,372
JL01147,1,44,48,48,0,1229,729
JL01148,1,44,47,47,47,1119,619
JL01167,0,30,48,44,0,697,197
JL01168,0,36,48,53,59,893,393
JL01169,0,39,33,50,46,519,19
JL01170,0,26,49,36,44,918,418
JL01185,0,32,35,47,50,1165,665
JL01186,0,26,29,40,36,807,307
JL01187,0,23,44,33,37,991,491
JL01188,0,34,50,51,48,1188,688
JL01189,1,47,55,57,0,1110,610
JL01190,1,51,45.6,60,0,923,423
JL01191,1,46,51,44,0,608,108
JL01209,0,26,45.6,40,0,557,57
JL01210,0,26,40,44,0,307,-193
JL01211,0,25,56,45,34,698,198
JL01212,0,41,31,57,45,342,-158
JL01223,1,39,53,45,42,735,235
JL01224,1,44,46,44,0,862,362
JL01225,1,43,40,47,46,876,376
JL01238,0,29,30,49,50,622,122
JL01239,0,23,41,34,38,763,263
JL01240,0,33,41,43,43,763,263
JL01241,0,30,30,38,21,811,311
JL01250,0,36,38,47,29,911,411
JL01251,0,29,42,41,45,902,402
JL01252,0,36,27,46,56,748,248
JL01253,0,25,50,30,38,806,306
